Lucien	ppl	Noble	Oklahoma	36.2747	-96.5456	1115
Lucile	ppl	Idaho	Idaho	45.5353	-115.6906	1689
Lucin	ppl	Box Elder	Utah	41.3483	-112.0958	4492
Lucinda	ppl	Clarion	Pennsylvania	41.3083	-78.63	1594
Luck	ppl	Madison	North Carolina	35.7358	-81.1336	2580
Luck	ppl	Polk	Wisconsin	45.5761	-91.5175	1218
Luckey	ppl	Wood	Ohio	41.4506	-82.5125	672
Lucky Peak Lake	reservoir	Ada	Idaho	43.5283	-115.9478	3060
Lucy	ppl	Torrance	New Mexico	34.6517	-104.16	6181
Ludden	ppl	Dickey	North Dakota	46.0083	-97.8767	1303
Ludell	ppl	Rawlins	Kansas	39.8556	-99.0406	2770
Ludington	ppl	Eau Claire	Wisconsin	44.8292	-90.8728	1091
Ludington	ppl	Beauregard	Louisiana	30.8739	-92.715	198
Ludington (county seat)	ppl	Mason	Michigan	43.9553	-85.5475	593
Ludlam	ppl	Dade	Florida	25.7333	-79.6983	8
Ludlow	ppl	San Bernardino	California	34.7211	-115.8408	1782
Ludlow	ppl	Las Animas	Colorado	37.3333	-103.4172	6295
Ludlow	ppl	McLean	Illinois	40.3869	-87.8725	773
Ludlow	ppl	Scott	Mississippi	32.5717	-88.2872	
Ludlow	ppl	Livingston	Missouri	39.655	-92.2981	734
Ludlow	ppl	McKean	Pennsylvania	41.7283	-77.0564	1602
Ludlow	ppl	Harding	South Dakota	45.8333	-102.6217	3077
Ludlow	ppl	Windsor	Vermont	43.3958	-71.2989	1064
Ludowici (county seat)	ppl	Long	Georgia	31.7078	-80.2575	67
Ludwigs Corner	ppl	Chester	Pennsylvania	40.1156	-74.3061	633
Lueders	ppl	Jones	Texas	32.8014	-98.3814	1555
Luella	ppl	Henry	Georgia	33.3519	-83.8214	860
Luera Mountains	range	Catron	New Mexico	33.8133	-106.1147	
Lufkin (county seat)	ppl	Angelina	Texas	31.3381	-93.2711	323
Lugert	ppl	Kiowa	Oklahoma	34.8958	-98.725	1537
Lugoff	ppl	Kershaw	South Carolina	34.2272	-79.3106	223
Luhrig	ppl	Athens	Ohio	39.3333	-81.8167	902
Luis Lopez	ppl	Socorro	New Mexico	33.99	-105.1133	4581
Lukachukai	ppl	Apache	Arizona	36.4169	-108.7719	6554
Lukachukai Mountains	range	Apache	Arizona	36.4844	-108.7969	
Luke	ppl	Early	Georgia	31.3378	-84.9997	220
Lukeville	ppl	Pima	Arizona	31.8825	-111.185	1410
Lula	ppl	Hall	Georgia	34.3875	-82.3336	1289
Lula	ppl	Coahoma	Mississippi	34.4531	-89.5214	180
Lula	ppl	Pontotoc	Oklahoma	34.7006	-95.5681	750
Luling	ppl	Caldwell	Texas	29.6803	-96.3528	403
Luling	ppl	Saint Charles	Louisiana	29.9319	-89.6336	10
Lulu	ppl	Columbia	Florida	30.1072	-81.5086	155
Lulu Island	island	Prince of Wales-Outer Ketchikan	Alaska	55.4667	-132.50	
Lum	ppl	Lapeer	Michigan	43.0994	-82.8489	870
Lumber City	ppl	Telfair	Georgia	31.9292	-81.3203	146
Lumber River	stream	Horry	South Carolina	34.1953	-78.8342	
Lumberton	ppl	Rio Arriba	New Mexico	36.9317	-105.0667	6844
Lumberton	ppl	Hardin	Texas	30.2531	-93.8103	60
Lumberton	ppl	Pasco	Florida	28.2658	-81.8633	83
Lumberton	ppl	Lamar	Mississippi	31.0011	-88.5478	260
Lumberton	ppl	Burlington	New Jersey	39.9658	-73.1944	20
Lumberton (county seat)	ppl	Robeson	North Carolina	34.6181	-78.9911	120
Lummi Indian Reservation	reserve	Whatcom	Washington	48.7667	-121.3667	
Lummi Island	island	Whatcom	Washington	48.6958	-121.3306	
Lumpkin (county seat)	ppl	Stewart	Georgia	32.0508	-83.2008	593
Lumpkin County	civil	Lumpkin	Georgia	34.5667	-83.9833	
Lums Chapel	ppl	Lamb	Texas	33.8325	-101.6728	3491
Luna County	civil	Luna	New Mexico	32.1833	-106.2667	
Luna Pier	ppl	Monroe	Michigan	41.8092	-82.5572	589
Lund	ppl	Iron	Utah	38.0075	-112.5692	5086
Lund	ppl	Caribou	Idaho	42.6428	-110.1122	5505
Lund (county seat)	ppl	White Pine	Nevada	38.8567	-114.9931	5560
Lundell	ppl	Phillips	Arkansas	34.1919	-89.0378	161
Lunds	ppl	Shawano	Wisconsin	44.6994	-87.4547	860
Lundy	ppl	Putnam	Florida	29.6181	-80.3522	32
Lunenburg (county seat)	ppl	Lunenburg	Virginia	36.9608	-77.7342	512
Lunenburg County	civil	Lunenburg	Virginia	36.95	-77.75	
Luning	ppl	Mineral	Nevada	38.5064	-117.8194	4605
Lupine River	stream	North Slope	Alaska	69.0833	-147.2667	
Lupton	ppl	Apache	Arizona	35.3539	-108.9469	6149
Lupus	ppl	Moniteau	Missouri	38.8461	-91.5469	574
Luquillo	ppl	Luquillo	Puerto Rico	18.375	-64.285	16
Luquillo Municipio	civil	Luquillo	Puerto Rico	18.3417	-64.275	
Luquillo, Sierra de	range	Fajardo	Puerto Rico	18.2914	-64.2606	
Luraville	ppl	Suwannee	Florida	30.1222	-82.8306	55
Luray	ppl	Russell	Kansas	39.1106	-97.3114	1576
Luray	ppl	Clark	Missouri	40.4531	-90.1183	746
Luray	ppl	Hampton	South Carolina	32.8136	-80.76	138
Luray (county seat)	ppl	Page	Virginia	38.6653	-77.5403	819
Lure, Lake	reservoir	Rutherford	North Carolina	35.4278	-81.795	
Lurton	ppl	Newton	Arkansas	35.7714	-92.9225	2007
Lushton	ppl	York	Nebraska	40.7247	-96.2753	1673
Lusk (county seat)	ppl	Niobrara	Wyoming	42.7625	-103.5483	5017
Lustre	ppl	Valley	Montana	48.3933	-104.1183	2846
Lutcher	ppl	Saint James	Louisiana	30.0403	-89.3011	15
Luther	ppl	Boone	Iowa	41.9678	-92.1814	1095
Luther	ppl	Lake	Michigan	44.0403	-84.3175	1023
Luther	ppl	Carbon	Montana	45.2844	-108.5719	5190
Luther	ppl	Oklahoma	Oklahoma	35.6617	-96.8047	896
Luthersburg	ppl	Clearfield	Pennsylvania	41.0533	-77.2806	1662
Luthersville	ppl	Meriwether	Georgia	33.21	-83.2556	931
Lutie	ppl	Latimer	Oklahoma	34.9233	-94.7383	626
Lutie	ppl	Collingsworth	Texas	35.0231	-99.7778	2227
Luton	ppl	Woodbury	Iowa	42.3397	-95.7739	1081
Lutsen	ppl	Cook	Minnesota	47.6472	-89.3253	1202
Luttrell	ppl	Union	Tennessee	36.1994	-82.2581	1078
Lutts	ppl	Wayne	Tennessee	35.1511	-86.0619	580
Lutz	ppl	Hillsborough	Florida	28.1508	-81.5383	70
Luverne (county seat)	ppl	Crenshaw	Alabama	31.7164	-85.7361	366
Luverne (county seat)	ppl	Rock	Minnesota	43.6542	-95.7875	1452
Luxapallila Creek	stream	Lowndes	Mississippi	33.4572	-87.5675	
Luxemburg	ppl	Dubuque	Iowa	42.6028	-90.9261	1180
Luxemburg	ppl	Kewaunee	Wisconsin	44.5386	-86.2961	807
Luxor	ppl	Westmoreland	Pennsylvania	40.3342	-78.5217	1100
Luxora	ppl	Mississippi	Arkansas	35.7561	-88.0719	243
Luzerne	ppl	Luzerne	Pennsylvania	41.2856	-74.0986	575
Luzerne County	civil	Luzerne	Pennsylvania	41.15	-74.0333	
Luzerne Mountains	range	Warren	New York	43.2872	-72.2478	1465
Lycan	ppl	Baca	Colorado	37.6153	-101.7997	3859
Lycoming County	civil	Lycoming	Pennsylvania	41.3333	-76.9667	
Lycoming Creek	stream	Lycoming	Pennsylvania	41.2303	-76.9631	
Lydia	ppl	Darlington	South Carolina	34.2889	-79.8875	213
Lydia	ppl	Red River	Texas	33.4461	-93.2456	373
Lydick	ppl	Saint Joseph	Indiana	41.6931	-85.6281	735
Lyell, Mount	summit	Madera	California	37.74	-118.7289	13114
Lyerly	ppl	Chattooga	Georgia	34.4039	-84.5967	644
Lyford	ppl	Willacy	Texas	26.4119	-96.2106	43
Lykens	ppl	Dauphin	Pennsylvania	40.5667	-75.2992	677
Lyle	ppl	Mower	Minnesota	43.5053	-91.0561	1203
Lyle	ppl	Klickitat	Washington	45.6961	-120.715	103
Lyles	ppl	Hickman	Tennessee	35.9197	-86.655	860
Lyman	ppl	Harrison	Mississippi	30.4972	-88.8892	95
Lyman	ppl	Scotts Bluff	Nebraska	41.9172	-103.9614	1640
Lyman	ppl	Lyman	South Dakota	43.8817	-98.2617	1750
Lyman	ppl	Wayne	Utah	38.3969	-110.4111	7166
Lyman	ppl	Skagit	Washington	48.5272	-121.9394	87
Lyman	ppl	Cass	Iowa	41.2311	-93.0158	1280
Lyman	ppl	Uinta	Wyoming	41.3275	-109.7078	6707
Lyman County	civil	Lyman	South Dakota	43.90	-98.15	
Lyman Hill	ridge	Skagit	Washington	48.5833	-121.8547	4280
Lyman Lake	reservoir	Apache	Arizona	34.3569	-108.6436	5978
Lynbrook	ppl	Nassau	New York	40.6547	-72.3278	21
Lynch	ppl	Harlan	Kentucky	36.9661	-81.0775	649
Lynch	ppl	Kent	Maryland	39.2953	-75.9369	70
Lynch	ppl	Forest	Pennsylvania	41.6022	-78.9494	1269
Lynch	ppl	Boyd	Nebraska	42.8303	-97.5342	1407
Lynch Station	ppl	Campbell	Virginia	37.1461	-78.6989	728
Lynchburg	ppl	Harris	Texas	29.7869	-94.9447	30
Lynchburg	ppl	Independent City	Virginia	37.4136	-78.8575	517
Lynchburg	ppl	Highland	Ohio	39.2417	-82.2086	1009
Lynchburg	ppl	Lee	South Carolina	34.06	-79.9283	99
Lynchburg	ppl	Laclede	Missouri	37.4931	-91.7058	1348
Lynchburg (county seat)	ppl	Moore	Tennessee	35.2831	-85.6258	784
Lynches River	stream	Florence	South Carolina	33.8411	-78.6331	
Lynd	ppl	Lyon	Minnesota	44.3861	-94.11	1330
Lyndell	ppl	Chester	Pennsylvania	40.0594	-74.255	330
Lynden	ppl	Whatcom	Washington	48.9467	-121.5492	103
Lyndhurst	ppl	Bergen	New Jersey	40.8119	-73.8753	39
Lyndhurst	ppl	Cuyahoga	Ohio	41.52	-80.5111	1037
Lyndon	ppl	Whiteside	Illinois	41.7175	-88.0742	624
Lyndon (county seat)	ppl	Osage	Kansas	38.61	-94.3158	1010
Lyndon B. Johnson National Grassland	forest	Wise	Texas	33.4167	-96.375	
Lyndon B. Johnson, Lake	reservoir	Burnet	Texas	30.5553	-97.6625	825
Lyndon Station	ppl	Juneau	Wisconsin	43.7122	-88.1006	929
Lyndonville	ppl	Orleans	New York	43.3267	-77.6108	324
Lyndonville	ppl	Caledonia	Vermont	44.5336	-71.9964	727
Lynn	ppl	Winston	Alabama	34.0469	-86.4503	710
Lynn	ppl	Randolph	Indiana	40.0497	-83.0603	1160
Lynn	ppl	Essex	Massachusetts	42.4667	-69.05	26
Lynn	ppl	Box Elder	Utah	41.8728	-112.2561	5919
Lynn Canal	channel	Juneau	Alaska	58.1667	-133.0333	
Lynn County	civil	Lynn	Texas	33.1667	-100.1667	
Lynn Garden	ppl	Sullivan	Tennessee	36.5769	-81.4322	1530
Lynn Grove	ppl	Calloway	Kentucky	36.5892	-87.5619	569
Lynn Haven	ppl	Bay	Florida	30.2453	-84.3517	15
Lynn Mountain	ridge	Le Flore	Oklahoma	34.5903	-93.4356	2475
Lynndyl	ppl	Millard	Utah	39.5192	-111.625	4784
Lynne	ppl	Marion	Florida	29.1922	-80.0825	70
Lynnfield	ppl	Essex	Massachusetts	42.5389	-70.9514	136
Lynnville	ppl	Graves	Kentucky	36.5603	-87.4308	545
Lynnville	ppl	Giles	Tennessee	35.3767	-86.9939	745
Lynnwood	ppl	Snohomish	Washington	47.8211	-121.6861	388
Lynwood	ppl	Los Angeles	California	33.9303	-117.7894	86
Lynwood	ppl	Cook	Illinois	41.5264	-86.4614	620
Lynwood Hills	ppl	San Diego	California	32.6453	-116.9492	257
Lynx	ppl	Adams	Ohio	38.7731	-82.5869	830
Lyon	ppl	Coahoma	Mississippi	34.2178	-89.4581	170
Lyon County	civil	Lyon	Iowa	43.3833	-95.75	
Lyon County	civil	Lyon	Kansas	38.45	-95.85	
Lyon County	civil	Lyon	Kentucky	37.0333	-87.9333	
Lyon County	civil	Lyon	Minnesota	44.4167	-94.15	
Lyon County	civil	Lyon	Nevada	39.05	-118.85	
Lyon Manor	ppl	Roscommon	Michigan	44.4614	-83.2561	1256
Lyon Mountain	ppl	Clinton	New York	44.7247	-72.0881	1768
Lyon Mountain	summit	Clinton	New York	44.7036	-72.135	3830
Lyons	ppl	Boulder	Colorado	40.2247	-104.7292	5349
Lyons	ppl	Somerset	New Jersey	40.6853	-73.4525	307
Lyons	ppl	Fulton	Ohio	41.6994	-83.9297	771
Lyons	ppl	Marion	Oregon	44.7747	-121.3861	664
Lyons	ppl	Burt	Nebraska	41.9375	-95.5231	1287
Lyons	ppl	Cook	Illinois	41.8133	-86.1819	620
Lyons	ppl	Greene	Indiana	38.9892	-86.9178	512
Lyons	ppl	Burleson	Texas	30.3861	-95.4369	346
Lyons	ppl	Walworth	Wisconsin	42.6511	-87.6417	801
Lyons (county seat)	ppl	Rice	Kansas	38.345	-97.7986	1696
Lyons (county seat)	ppl	Wayne	New York	43.0642	-75.0094	403
Lyons (county seat)	ppl	Toombs	Georgia	32.2042	-81.6781	224
Lyons Falls	ppl	Lewis	New York	43.6253	-74.6325	844
Lyons Plain	ppl	Fairfield	Connecticut	41.225	-72.6533	125
Lyons Valley	valley	Fremont	Wyoming	42.9022	-107.41	
Lysite	ppl	Fremont	Wyoming	43.2681	-106.3103	5262
Lysite Mountain	summit	Fremont	Wyoming	43.4436	-106.3911	7236
Lytle	ppl	Atascosa	Texas	29.2331	-97.2039	745
Lytton	ppl	Sonoma	California	38.6594	-121.1294	175
Lytton	ppl	Calhoun	Iowa	42.4231	-93.1406	1220
Maafee Island	island	Manu'a	American Samoa	-13.7706	-168.4811	
Maalaea	ppl	Maui	Hawaii	20.7964	-155.4858	10
Maalaea Bay	bay	Maui	Hawaii	20.7792	-155.5094	
Mabana	ppl	Island	Washington	48.0947	-121.5861	100
Mabank	ppl	Kaufman	Texas	32.3664	-95.8994	395
Mabel	ppl	Fillmore	Minnesota	43.5206	-90.2306	1115
Mabelle	ppl	Baylor	Texas	33.67	-98.8611	1289
Mabelvale	ppl	Pulaski	Arkansas	34.655	-91.6136	310
Maben	ppl	Wyoming	West Virginia	37.635	-80.6117	1589
Mableton	ppl	Cobb	Georgia	33.8186	-83.4175	980
Mabton	ppl	Yakima	Washington	46.215	-118.0044	717
Macatawa, Lake	lake	Ottawa	Michigan	42.7792	-85.8356	580
Macclenny (county seat)	ppl	Baker	Florida	30.2819	-81.8778	134
Macclesfield	ppl	Edgecombe	North Carolina	35.7519	-76.3297	106
Macdoel	ppl	Siskiyou	California	41.8269	-121.9958	4264
Macdona	ppl	Bexar	Texas	29.3256	-97.3092	630
Macedonia	ppl	Franklin	Illinois	38.0519	-87.2947	479
Macedonia	ppl	Pottawattamie	Iowa	41.1928	-94.5747	1107
Macedonia	ppl	Summit	Ohio	41.3136	-80.4914	1007
Maceo	ppl	Daviess	Kentucky	37.8639	-85.0061	387
Machanao, Mount	summit	Guam	Guam	13.6436	144.8583	602
Machens	ppl	Saint Charles	Missouri	38.9031	-89.6678	434
Machesney Park	ppl	Winnebago	Illinois	42.3472	-88.9611	735
Machias (county seat)	ppl	Washington	Maine	44.715	-66.5381	20
Machias Bay	bay	Washington	Maine	44.6358	-66.6556	
Machias River	stream	Washington	Maine	44.6842	-66.6092	
Macho, Arroyo del	arroyo	Chaves	New Mexico	33.6006	-103.5322	
Machovec	ppl	Moore	Texas	35.9439	-100.0136	3623
Machuchal	ppl	Sabana Grande	Puerto Rico	18.045	-65.0633	163
MacIntyre Mountains	range	Essex	New York	44.1308	-73.9914	5114
Mack	ppl	Mesa	Colorado	39.2239	-107.1356	4523
Mack	ppl	Hamilton	Ohio	39.1581	-83.3503	909
Mackay	ppl	Custer	Idaho	43.9147	-112.3875	5897
Mackay Island National Wildlife Refuge	park	Currituck	North Carolina	36.5333	-74.05	
Mackay Reservoir	reservoir	Custer	Idaho	43.9531	-112.3267	6061
Mackeys	ppl	Washington	North Carolina	35.9333	-75.3886	8
Mackie	ppl	Roger Mills	Oklahoma	35.6861	-98.2058	2040
Mackinac County	civil	Mackinac	Michigan	46.0833	-85.00	
Mackinac Island	island	Mackinac	Michigan	45.8492	-83.3811	750
Mackinac Island	ppl	Mackinac	Michigan	45.8644	-83.3744	744
Mackinac, Straits of	channel	Mackinac	Michigan	45.8167	-83.25	
Mackinaw	ppl	Tazewell	Illinois	40.5369	-88.6425	844
Mackinaw City	ppl	Cheboygan	Michigan	45.7839	-83.2722	589
Mackinaw River	stream	Tazewell	Illinois	40.5517	-88.2678	
Macksburg	ppl	Madison	Iowa	41.2147	-93.815	1254
Macksville	ppl	Stafford	Kansas	37.9592	-97.0317	2025
Mackville	ppl	Washington	Kentucky	37.7367	-84.9325	880
Mackville	ppl	Outagamie	Wisconsin	44.3436	-87.585	815
Macland	ppl	Cobb	Georgia	33.9022	-83.3275	1019
Maclaren Glacier	glacier	Matanuska-Susitna	Alaska	63.2833	-145.4833	
Maclaren River	stream	Matanuska-Susitna	Alaska	62.8367	-146.8783	
Macomb (county seat)	ppl	McDonough	Illinois	40.4592	-89.3283	709
Macomb County	civil	Macomb	Michigan	42.70	-81.05	
Macon	ppl	Franklin	Nebraska	40.205	-97.0478	2105
Macon	ppl	Brown	Ohio	38.965	-82.2717	1077
Macon	ppl	Macon	Illinois	39.7128	-87.0031	727
Macon (county seat)	ppl	Noxubee	Mississippi	33.1053	-87.4392	178
Macon (county seat)	ppl	Macon	Missouri	39.7422	-91.5275	850
Macon (county seat)	ppl	Bibb	Georgia	32.8406	-82.3675	334
Macon County	civil	Macon	Alabama	32.40	-84.1833	
Macon County	civil	Macon	Georgia	32.3667	-83.9667	
Macon County	civil	Macon	Illinois	39.8667	-87.0333	
Macon County	civil	Macon	Missouri	39.8333	-91.45	
Macon County	civil	Macon	North Carolina	35.15	-82.55	
Macon County	civil	Macon	Tennessee	36.5333	-85.9667	
Macon, Bayou	stream	Franklin	Louisiana	31.9133	-90.4522	
Macopin	ppl	Passaic	New Jersey	41.0522	-73.6108	1000
Macoupin County	civil	Macoupin	Illinois	39.2667	-88.0667	
Macoupin Creek	stream	Greene	Illinois	39.1797	-89.4014	
Macwahoc	ppl	Aroostook	Maine	45.6283	-67.7367	350
Macy	ppl	Thurston	Nebraska	42.1131	-95.6439	1105
Mad River	stream	Washington	Vermont	44.2989	-71.3036	
Mad River	stream	Humboldt	California	40.9422	-123.8661	
Mad River	stream	Montgomery	Ohio	39.7664	-83.8131	
Madawaska	ppl	Aroostook	Maine	47.3553	-67.6778	500
Madden	ppl	Leake	Mississippi	32.6789	-88.6519	453
Maddock	ppl	Benson	North Dakota	47.9617	-98.4717	1584
Madeira	ppl	Hamilton	Ohio	39.1908	-83.6364	772
Madeira Beach	ppl	Pinellas	Florida	27.7978	-81.2025	5
Madelia	ppl	Watonwan	Minnesota	44.0508	-93.5819	1027
Madeline	ppl	Lassen	California	41.0511	-119.5256	5315
Madeline Island	island	Ashland	Wisconsin	46.8164	-89.3111	
Madeline Plains	plain	Lassen	California	40.8556	-119.5678	
Madera	ppl	Clearfield	Pennsylvania	40.8283	-77.5647	1336
Madera (county seat)	ppl	Madera	California	36.9614	-119.9403	272
Madera County	civil	Madera	California	37.1667	-118.1667	
Madill (county seat)	ppl	Marshall	Oklahoma	34.0903	-95.2286	789
Madison	ppl	Madison	Alabama	34.6992	-85.2517	675
Madison	ppl	Montgomery	Alabama	32.4236	-85.7736	175
Madison	ppl	Saint Francis	Arkansas	35.0131	-89.2775	209
Madison	ppl	Morris	New Jersey	40.7597	-73.5825	248
Madison	ppl	Rockingham	North Carolina	36.3853	-78.0403	559
Madison	ppl	Lake	Ohio	41.7711	-80.95	714
Madison	ppl	Westmoreland	Pennsylvania	40.2472	-78.3225	1132
Madison	ppl	Davidson	Tennessee	36.2561	-85.2861	493
Madison	ppl	Madison	Illinois	38.6825	-89.8431	410
Madison	ppl	Greenwood	Kansas	38.1356	-95.8644	1070
Madison	ppl	Somerset	Maine	44.7975	-68.1197	257
Madison	ppl	Dorchester	Maryland	38.5114	-75.7794	6
Madison	ppl	Madison	Mississippi	32.4617	-89.8847	335
Madison	ppl	Monroe	Missouri	39.4736	-91.7903	792
Madison (county seat)	ppl	Lac Qui Parle	Minnesota	45.0097	-95.8044	1100
Madison (county seat)	ppl	Jefferson	Indiana	38.7358	-84.62	450
Madison (county seat)	ppl	Madison	Virginia	38.3803	-77.7422	589
Madison (county seat)	ppl	Lake	South Dakota	44.0067	-96.8867	1672
Madison (county seat)	ppl	Madison	Nebraska	41.8283	-96.5453	1581
Madison (county seat)	ppl	Boone	West Virginia	38.0617	-80.1767	704
Madison (county seat)	ppl	Madison	Florida	30.4692	-82.5869	120
Madison (county seat)	ppl	Morgan	Georgia	33.5956	-82.5319	667
Madison (county seat)	ppl	Dane	Wisconsin	43.0731	-88.5989	860
Madison Butte	summit	Morrow	Oregon	45.1075	-118.5264	5707
Madison County	civil	Madison	Alabama	34.7333	-85.4333	
Madison County	civil	Madison	Florida	30.45	-82.5333	
Madison County	civil	Madison	Georgia	34.1333	-82.7833	
Madison County	civil	Madison	Idaho	43.7833	-113.6667	
Madison County	civil	Madison	Illinois			
Madison County	civil	Madison	Indiana	40.1936	-84.3183	
Madison County	civil	Madison	Iowa	41.3333	-93.9833	
Madison County	civil	Madison	Kentucky	37.7333	-83.70	
Madison County	civil	Madison	Mississippi	32.6333	-89.9833	
Madison County	civil	Madison	Missouri	37.4833	-89.65	
Madison County	civil	Madison	Montana	45.2833	-110.1333	
Madison County	civil	Madison	Nebraska	41.9167	-96.40	
Madison County	civil	Madison	New York	42.9333	-74.35	
Madison County	civil	Madison	North Carolina	35.8667	-81.3333	
Madison County	civil	Madison	Ohio	39.8667	-82.5667	
Madison County	civil	Madison	Tennessee	35.6167	-87.15	
Madison County	civil	Madison	Texas	30.9667	-94.0667	
Madison County	civil	Madison	Virginia	38.4167	-77.7333	
Madison County	civil	Madison	Arkansas	36.00	-92.30	
Madison Heights	ppl	Oakland	Michigan	42.4858	-82.8947	633
Madison Heights	ppl	Amherst	Virginia	37.4308	-78.8767	813
Madison Lake	ppl	Blue Earth	Minnesota	44.2044	-92.1847	1150
Madison Mills	ppl	Fayette	Ohio	39.6536	-82.6603	940
Madison Parish	civil	Madison	Louisiana	32.3667	-90.75	
Madison Range	range	Madison	Montana	45.25	-110.50	
Madison River	stream	Gallatin	Montana	45.9267	-110.4931	
Madison, Lake	lake	Lake	South Dakota	43.9581	-96.9811	1600
Madison, Mount	summit	Coos	New Hampshire	44.3283	-70.7217	5363
Madisonburg	ppl	Wayne	Ohio	40.8578	-80.0742	1150
Madisonville	ppl	Charlotte	Virginia	37.1881	-77.3097	692
Madisonville	ppl	Saint Tammany	Louisiana	30.4042	-89.8431	7
Madisonville (county seat)	ppl	Hopkins	Kentucky	37.3281	-86.5011	513
Madisonville (county seat)	ppl	Monroe	Tennessee	35.5197	-83.6364	950
Madisonville (county seat)	ppl	Madison	Texas	30.9497	-94.0886	272
Madoc	ppl	Daniels	Montana	48.8108	-104.7147	2775
Madonna	ppl	Harford	Maryland	39.6131	-75.4833	722
Madras	ppl	Coweta	Georgia	33.44	-83.2578	983
Madras (county seat)	ppl	Jefferson	Oregon	44.6336	-120.8717	2246
Madre, Laguna	lake	Kenedy	Texas	26.9167	-96.5833	
Madre, Sierra	range	Carbon	Wyoming	41.00	-105.15	
Madrid	ppl	Santa Fe	New Mexico	35.4067	-105.845	6038
Madrid	ppl	Houston	Alabama	31.0356	-84.6067	166
Madrid	ppl	Boone	Iowa	41.8767	-92.1769	1001
Madrid	ppl	Perkins	Nebraska	40.85	-100.4569	3297
Madrid	ppl	Saint Lawrence	New York	44.7503	-74.8686	310
Maeser	ppl	Uintah	Utah	40.4772	-108.4139	5546
Maeystown	ppl	Monroe	Illinois	38.2247	-89.7667	498
Maga Point	cape	Manu'a	American Samoa	-13.8022	-168.3889	
Magalia	ppl	Butte	California	39.8122	-120.4228	2399
Magalloway Mountain	summit	Coos	New Hampshire	45.0631	-70.835	3360
Magasco	ppl	Sabine	Texas	31.2806	-92.025	306
Magazine	ppl	Logan	Arkansas	35.1508	-92.1933	610
Magazine Mountain	ridge	Logan	Arkansas	35.1672	-92.3553	2753
Magdalena	ppl	Socorro	New Mexico	34.115	-106.7583	6548
Magdelena Mountains	range	Socorro	New Mexico	34.0483	-106.8153	
Magee	ppl	Simpson	Mississippi	31.8736	-88.2664	426
Mageik, Mount	summit	Lake and Peninsula	Alaska	58.1967	-154.7467	7250
Magitchie Creek	stream	Yukon-Koyukuk	Alaska	63.5417	-157.7917	
Magitchlie Creek	reservoir	Blaine	Idaho	43.2547	-113.6431	4797
Magma	ppl	Pinal	Arizona	33.1317	-110.5014	1516
Magna	ppl	Salt Lake	Utah	40.7092	-111.8992	4369
Magnet	ppl	Cedar	Nebraska	42.455	-96.5303	1820
Magnet	ppl	Wharton	Texas	29.1506	-94.0133	73
Magnolia	ppl	Stark	Ohio	40.6511	-80.7008	971
Magnolia	ppl	Montgomery	Texas	30.2092	-94.2494	271
Magnolia	ppl	Morgan	West Virginia	39.5617	-77.5717	498
Magnolia	ppl	Camden	New Jersey	39.8544	-74.9606	79
Magnolia	ppl	Larue	Kentucky	37.4439	-84.2564	865
Magnolia	ppl	Harford	Maryland	39.4047	-75.675	27
Magnolia	ppl	Harrison	Iowa	41.6958	-94.1236	1300
Magnolia (county seat)	ppl	Pike	Mississippi	31.1431	-89.5414	415
Magnolia (county seat)	ppl	Columbia	Arkansas	33.2669	-92.7608	302
Magnolia Beach	ppl	Calhoun	Texas	28.56	-95.4575	5
Magnolia Beach	ppl	King	Washington	47.3822	-121.5181	15
Magnolia Gardens	ppl	Harris	Texas	29.8864	-94.8875	35
Magnolia Springs	ppl	Jasper	Texas	30.7353	-93.9736	173
Magoffin County	civil	Magoffin	Kentucky	37.70	-82.9167	
Magothy River	bay	Anne Arundel	Maryland	39.0553	-75.5744	
Magoun	ppl	Lipscomb	Texas	36.3764	-99.9669	2396
Maguire Islands	island	North Slope	Alaska	70.2333	-145.50	
Magwalt	ppl	Winkler	Texas	31.9236	-102.8858	2916
Mahaffey	ppl	Clearfield	Pennsylvania	40.8728	-77.2756	1302
Mahanoy City	ppl	Schuylkill	Pennsylvania	40.8125	-75.8581	1231
Mahantango Mountain	ridge	Dauphin	Pennsylvania	40.6292	-75.1858	1587
Mahaska	ppl	Washington	Kansas	39.9875	-96.6461	1608
Mahaska County	civil	Mahaska	Iowa	41.3333	-91.35	
Mahnomen (county seat)	ppl	Mahnomen	Minnesota	47.3153	-94.0317	1210
Mahnomen County	civil	Mahnomen	Minnesota	47.3333	-94.1833	
Mahogany Mountain	summit	Malheur	Oregon	43.235	-116.7453	6522
Mahogany Mountain	summit	Nye	Nevada	38.7586	-116.6872	10960
Mahomet	ppl	Champaign	Illinois	40.1953	-87.5958	711
Mahoning County	civil	Mahoning	Ohio	41.0333	-79.2333	
Mahoning Creek Lake	reservoir	Armstrong	Pennsylvania	40.9214	-78.7214	1076
Mahoosuc Range	range	Oxford	Maine	44.5089	-69.0111	4180
Mahtomedi	ppl	Washington	Minnesota	45.0697	-91.0486	953
Mahtowa	ppl	Carlton	Minnesota	46.5739	-91.3683	1152
Mahukona	ppl	Hawaii	Hawaii	20.1947	-154.1228	20
Mahwah	ppl	Bergen	New Jersey	41.0886	-73.8558	312
Maia	ppl	Manu'a	American Samoa	-13.7806	-168.5717	
Maida	ppl	Cavalier	North Dakota	48.9967	-97.635	1555
